countyFIPS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
2020,1.0,1.0,4.264788948013008,10.304559920272911,18.87451085971557,29.79534442649497,42.998008608944744,58.34729738758638,75.67877795790741,94.86431597920694,115.798119617455,138.40862636561192,162.63896117127337,188.43165120699578,215.73488197095162,244.50283700885453,274.6977719601422,306.28989981373974,339.25376697339567,373.56714470095426,409.2105444125726,446.16705455161383,484.422504855148,523.9650007067696,564.7844257380922,606.8721061367605,650.2205524249001,694.8233510052617,740.675052005509,787.7710243163449,836.1073252668265,885.6805829769157,936.487909709634,988.5268383411126,1041.7952647051386,1096.2913956861305,1152.0137020292018,1208.9608775927438,1267.1318065232097,1326.525535954604,1387.1412527126836,1448.9782630684101,1512.0359750120588,1576.3138831514573,1641.811555983736,1708.528625129013,1776.4647761679673,1845.6197407612908,1915.9932898792888,1987.5852280227693,2060.3953883042795,2134.4236282654506,2209.669826309214,2286.133878647772,2363.8156966929137,2442.7152048274265,2522.832338504636,2604.1670426281767,2686.719270169243,2770.4889809857063,2855.4761408135405,2941.680720405758,3029.102694797654,3117.742042679842,3207.5987458631494,3298.672788821796,3390.96415830339,3484.4728429960064,3579.1988332440383,3675.1421208056768,3772.3026986459126,3870.6805607598367,3970.2757020218087,4071.0881180567053,4173.117805130024,4276.364760054082,4380.828980107948,4486.510462969104,4593.409206655103,4701.525209473776,4810.85846998073,4921.408986943063,5033.1767593084005,5146.161786178462,5260.364066786494,5375.783600478017,5492.4203866943835,5610.274424958743,5729.345714864068,5849.634256062931,5971.140048258775,6093.8630911984665,6217.8033846659355,6342.960928476752,6469.33572247349,6596.927766521774,6725.737060506905,6855.763604330979,6987.007397910427,7119.468441173915,7253.146734060557,134.89554245782293
4012,1.057397905316947,1.0956371175240154,1.1147488069563036,1.1287465450319878,1.1341374335623753,1.1446929635470444,1.1575302277841617,1.1675336720135758,1.1757928374009117,1.1813797202316385,1.185819953908726,1.1903068558656371,1.194352012507262,1.1979289017528467,1.2008756028775769,1.2032010739606485,1.2051882354752539,1.2069236324126729,1.2084451055830725,1.2097653903148893,1.2108716623272204,1.2118002746819794,1.212590059265902,1.2132672235426933,1.213851926861212,1.2143526362108152,1.2147781075846436,1.2151396581519693,1.2154474623571214,1.2157107049330271,1.2159361504744657,1.2161287587627014,1.216293030957384,1.2164330194383643,1.2165524083226074,1.2166543787597885,1.21674149341353,1.2168158836339087,1.2168793681232961,1.2169335275290112,1.2169797457109157,1.2170192016630137,1.2170528890794052,1.2170816484860234,1.2171061951932165,1.2171271444351432,1.217145024776702,1.2171602873929122,1.2171733162914609,1.217184438012168,1.2171939310917215,1.2172020338020544,1.2172089498810905,1.2172148533146787,1.2172198924716648,1.2172241938433102,1.2172278653807476,1.2172309992755894,1.2172336742671093,1.217235957578521,1.2172379065723922,1.2172395701954681,1.2172409902237193,1.2172422023208824,1.217243236934742,1.217244120056372,1.2172448738693433,1.2172455173070973,1.217246066530113,1.2172465353331379,1.2172469354917468,1.2172472770574985,1.2172475686099928,1.2172478174723327,1.2172480298952546,1.217248211214296,1.2172483659838238,1.2172484980913676,1.2172486108552116,1.2172487071077354,1.2172487892665786,1.217248859395386,1.2172489192556446,1.2172489703509217,1.2172490139646244,1.2172490511922347,1.2172490829688285,1.2172491100925646,1.217249133244733,1.2172491530068674,1.2172491698753507,1.2172491842738826,1.2172491965641234,1.2172492070547776,1.2172492160093478,1.217249223652754,1.2172492301769815,1.2172492357459053,1.2172492404994049,1.2172492445568779,1.2172492445568779,1.2172492445568779
51700,1.057397905316947,1.0956371175240154,1.1147488069563036,1.1287465450319878,1.1341374335623753,1.1446929635470444,1.1575302277841617,1.1675336720135758,1.1757928374009117,1.1813797202316385,1.185819953908726,1.1903068558656371,1.194352012507262,1.1979289017528467,1.2008756028775769,1.2032010739606485,1.2051882354752539,1.2069236324126729,1.2084451055830725,1.2097653903148893,1.2108716623272204,1.2118002746819794,1.212590059265902,1.2132672235426933,1.213851926861212,1.2143526362108152,1.2147781075846436,1.2151396581519693,1.2154474623571214,1.2157107049330271,1.2159361504744657,1.2161287587627014,1.216293030957384,1.2164330194383643,1.2165524083226074,1.2166543787597885,1.21674149341353,1.2168158836339087,1.2168793681232961,1.2169335275290112,1.2169797457109157,1.2170192016630137,1.2170528890794052,1.2170816484860234,1.2171061951932165,1.2171271444351432,1.217145024776702,1.2171602873929122,1.2171733162914609,1.217184438012168,1.2171939310917215,1.2172020338020544,1.2172089498810905,1.2172148533146787,1.2172198924716648,1.2172241938433102,1.2172278653807476,1.2172309992755894,1.2172336742671093,1.217235957578521,1.2172379065723922,1.2172395701954681,1.2172409902237193,1.2172422023208824,1.217243236934742,1.217244120056372,1.2172448738693433,1.2172455173070973,1.217246066530113,1.2172465353331379,1.2172469354917468,1.2172472770574985,1.2172475686099928,1.2172478174723327,1.2172480298952546,1.217248211214296,1.2172483659838238,1.2172484980913676,1.2172486108552116,1.2172487071077354,1.2172487892665786,1.217248859395386,1.2172489192556446,1.2172489703509217,1.2172490139646244,1.2172490511922347,1.2172490829688285,1.2172491100925646,1.217249133244733,1.2172491530068674,1.2172491698753507,1.2172491842738826,1.2172491965641234,1.2172492070547776,1.2172492160093478,1.217249223652754,1.2172492301769815,1.2172492357459053,1.2172492404994049,1.2172492445568779,1.2172492445568779,1.2172492445568779
51740,2.9265989906668333,1.829374898750661,1.93769994336042,2.0285702120201248,2.074406238979327,2.0167795275693847,1.774090306216807,1.6340188524555954,1.574066671892942,1.5401387154971107,1.5235548928971645,1.4801966821221448,1.430399303299592,1.3928854653325562,1.364730594463,1.346512275570892,1.3308479795050023,1.3143481763140026,1.2992794936242007,1.2862379274492397,1.2758533971532326,1.2676912553039639,1.260622359304962,1.254354293204688,1.248822898149951,1.24406451128031,1.2401120044136802,1.236801698378403,1.2339778606142062,1.231543015418683,1.2294371945995477,1.2276378731358162,1.2261127468402657,1.224818308268614,1.2237151691489456,1.2227701669835698,1.2219604325553304,1.2212689682005136,1.2206797329099357,1.2201778062576953,1.2197496092412152,1.219383716710013,1.2190710631189867,1.2188041099984117,1.2185763548412305,1.2183820781126153,1.2182162759516724,1.2180747128649425,1.217953837026032,1.2178506472809316,1.2177625798613496,1.2176874223810794,1.2176232739242827,1.2175685145782704,1.217521768185458,1.2174818648939445,1.2174478057414693,1.217418735363824,1.2173939222195993,1.2173727419148381,1.217354662308236,1.2173392297697987,1.2173260570528368,1.217314813341051,1.2173052160645608,1.2172970240184575,1.2172900314151824,1.2172840626670192,1.217278967899081,1.2172746191516903,1.217270907176422,1.2172677387196893,1.2172650341931293,1.2172627256702493,1.2172607551717385,1.2172590732043458,1.2172576375188173,1.2172564120518328,1.2172553660217318,1.2172544731550652,1.2172537110256338,1.217253060490585,1.2172525052096845,1.2172520312352295,1.2172516266619189,1.2172512813278002,1.2172509865589027,1.2172507349512927,1.2172505201851067,1.217250336865851,1.2172501803889284,1.21725004682398,1.2172499328161503,1.217249835501811,1.2172497524366328,1.217249681534193,1.2172496210135735,1.2172495693546261,1.2172495252597901,1.2172494876214985,1.2172494876214985,1.2172494876214985
51760,2.0,3.0,9.689331791883102,20.242395956328554,34.32391392965049,51.87138891355153,72.92600100822041,97.24825948475156,124.37133623406923,153.96032132949807,185.80569421144563,219.79052246509045,255.829482180571,293.80652826001364,333.60230125248165,375.1154060114128,418.26748984128653,463.00186825932735,509.27024508862326,557.0274072022497,606.2323773042222,656.8495422051054,708.8497890009385,762.2093628950129,816.9080230380958,872.9281493342119,930.2543369411443,988.8733619888011,1048.7740885245662,1109.9471246667824,1172.3844784533467,1236.0792880160507,1301.0256497141604,1367.2185166338832,1434.6535951018036,1503.327234313652,1573.2363223716502,1644.3781980823032,1716.7505847440536,1790.351537752157,1865.1793986303267,1941.2327535695092,2018.5103963194297,2097.011296736576,2176.7345749244514,2257.6794796165436,2339.8453697041323,2423.2316981686586,2507.8379981586463,2593.663871132105,2680.7089768314163,2768.973024792327,2858.4557670980516,2949.1569921574073,3041.0765193711545,3134.2141945793815,3228.5698861862825,3324.143481861203,3420.934885722959,3518.944015932534,3618.170802635461,3718.6151862051734,3820.277115744875,3923.156547809812,4027.253445316722,4132.56777661256,4239.099514679222,4346.84863645466,4455.815122253552,4565.998955272917,4677.400121170147,4790.0186077027765,4903.85440442095,5018.907502404922,5135.177894040996,5252.6655728302985,5371.370533225547,5491.292770491718,5612.432280587114,5734.7890600618375,5858.363105971138,5983.154415801446,6109.162987407239,6236.388818957151,6364.8319088879725,6494.492255865386,6625.36985875045,6757.4647165709885,6890.77682849718,7025.306193820706,7161.052811936962,7298.016682329875,7436.197804558936,7575.596178248136,7716.211803076525,7858.044678770147,8001.094805095157,8145.362181851956,8290.846808870167,8437.54868600436,8585.467813130403,149.13637701193306
1001,2.434555732544562,3.1867798498187585,3.533388661036413,3.7938741997417003,3.9834607220064857,4.331363917142614,4.647683541815797,4.872302179344628,5.047231426721791,5.186785278252633,5.327615459664802,5.461058645571887,5.573178419591631,5.666350861203283,5.744180939643402,5.81320432721087,5.875431975564538,5.929774897168506,5.976469057383972,6.016436020460769,6.051119743214887,6.081573960914493,6.108199268577883,6.131318890641084,6.151321087015757,6.168663365071379,6.183765479475228,6.196925986690654,6.208374388841208,6.2183160570527365,6.226947921470389,6.234451470282109,6.240978982518313,6.246656238138044,6.251591103976941,6.255879380262255,6.259606572297559,6.262847088561796,6.2656646732450465,6.268114186578279,6.2702434026794895,6.272094198648088,6.273703123257342,6.275101866551866,6.276317867308353,6.277374949668718,6.2782938626901705,6.279092679215492,6.2797871116306885,6.280390803706567,6.28091560641704,6.281371823798199,6.281768419075315,6.282113186487325,6.282412900387101,6.28267344794996,6.282899946545751,6.2830968454479885,6.283268013071923,6.283416812328818,6.283546166398299,6.283658616290273,6.283756370982895,6.283841350876474,6.283915225449592,6.283979445987976,6.2840352740889704,6.2840838064748015,6.284125996557032,6.28416267316349,6.284194556809775,6.284222273848863,6.28424636877813,6.284267314939639,6.284285523819896,6.2843013531323,6.284315113843266,6.284327076281045,6.284337475446807,6.284346515631547,6.284354374429324,6.284361206225907,6.284367145231592,6.284372308117796,6.2843767963091235,6.284380697975867,6.284384089766081,6.284387038311315,6.284389601535584,6.28439182979329,6.28439376685844,6.284395450784579,6.284396914652352,6.284398187219364,6.2843992934851265,6.284400255182175,6.284401091202996,6.284401817971177,6.28440244976404,6.284402998993124,6.284402998993124,6.284402998993124
1017,1.0,1.0,9.058628899157776,24.648929324305577,47.59833921704709,77.77286913749762,115.22132881051219,159.80875448464863,211.36852943452348,269.7930932871975,335.0009954291693,406.94781912317194,485.5826942386557,570.8474340520949,662.6924308462221,761.0767411453795,865.9689582892034,977.3419365214285,1095.1699772249726,1219.4301060620155,1350.1024742845857,1487.1704236962262,1630.6197458528754,1780.437884674619,1936.6137524582239,2099.137670276593,2268.0012902004096,2443.1974204507906,2624.7198046402464,2812.5629767093255,3006.7221695970507,3207.193242682726,3413.9726070878896,3627.0571463946853,3846.444148736198,4072.131253474853,4304.116407771842,4542.397828308998,4786.973965793951,5037.843473369402,5295.0051797256165,5558.458066350348,5828.201247908182,6104.233954930782,6386.555518564332,6675.165357317827,6970.062965635331,7271.247904017837,7578.71979042151,7892.478292744877,8212.523122285775,8538.854028062153,8871.470791886291,9210.373224084919,9555.561159774406,9907.034455619418,10264.79298701516,10628.836645639487,10999.165337325816,11375.778980213761,11758.677503140867,12147.860844244304,12543.328949745446,12945.08177289348,13353.11927304709,13767.441414876086,14188.048167667304,14614.939504721217,15048.11540282742,15487.575841808684,15933.320804124582,16385.3502745269,16843.664239760088,17308.262688300856,17779.145610131793,18256.31299654458,18739.76483996892,19229.501133823815,19725.52187238828,20227.827050688957,20736.416664402423,21251.290709770237,21772.44918352513,22299.892082826787,22833.619405206093,23373.631148516582,23919.927310892304,24472.507890711146,25031.372886562982,25596.52229722196,26167.95612162243,26745.67435883799,27329.677008063318,27919.96406859832,28516.535539834404,29119.391421242493,29728.531712362666,30343.9564127951,30965.665522192223,31593.659040251878,32227.9369667114,640.5623346310489
1033,2.434555732544562,3.1867798498187585,3.533388661036413,3.7938741997417003,3.9834607220064857,4.331363917142614,4.647683541815797,4.872302179344628,5.047231426721791,5.186785278252633,5.327615459664802,5.461058645571887,5.573178419591631,5.666350861203283,5.744180939643402,5.81320432721087,5.875431975564538,5.929774897168506,5.976469057383972,6.016436020460769,6.051119743214887,6.081573960914493,6.108199268577883,6.131318890641084,6.151321087015757,6.168663365071379,6.183765479475228,6.196925986690654,6.208374388841208,6.2183160570527365,6.226947921470389,6.234451470282109,6.240978982518313,6.246656238138044,6.251591103976941,6.255879380262255,6.259606572297559,6.262847088561796,6.2656646732450465,6.268114186578279,6.2702434026794895,6.272094198648088,6.273703123257342,6.275101866551866,6.276317867308353,6.277374949668718,6.2782938626901705,6.279092679215492,6.2797871116306885,6.280390803706567,6.28091560641704,6.281371823798199,6.281768419075315,6.282113186487325,6.282412900387101,6.28267344794996,6.282899946545751,6.2830968454479885,6.283268013071923,6.283416812328818,6.283546166398299,6.283658616290273,6.283756370982895,6.283841350876474,6.283915225449592,6.283979445987976,6.2840352740889704,6.2840838064748015,6.284125996557032,6.28416267316349,6.284194556809775,6.284222273848863,6.28424636877813,6.284267314939639,6.284285523819896,6.2843013531323,6.284315113843266,6.284327076281045,6.284337475446807,6.284346515631547,6.284354374429324,6.284361206225907,6.284367145231592,6.284372308117796,6.2843767963091235,6.284380697975867,6.284384089766081,6.284387038311315,6.284389601535584,6.28439182979329,6.28439376685844,6.284395450784579,6.284396914652352,6.284398187219364,6.2843992934851265,6.284400255182175,6.284401091202996,6.284401817971177,6.28440244976404,6.284402998993124,6.284402998993124,6.284402998993124
1037,2.2694143873572172,2.9420971453476987,3.410592522288243,3.7256914049417844,3.9329304393818667,4.270421864616851,4.572930668291687,4.811586155853724,5.002341001275405,5.151442960847447,5.296024610917365,5.430177510964926,5.54556601867033,5.643269471199127,5.724953722567624,5.796681647574785,5.860662103152071,5.916661584244558,5.965105147646796,6.006689422897619,6.0427226771765685,6.074245998716381,6.101778172607903,6.125723306487461,6.146470699893414,6.164462721696342,6.180115841408042,6.193746727807649,6.205606188461924,6.215909982218761,6.224858670175617,6.232636448350339,6.239400659951089,6.245283354294392,6.250397380533676,6.254841902004369,6.258704938877282,6.262063311569802,6.26498321478845,6.267521706669147,6.269728356079005,6.271646499857896,6.273313950014435,6.274763543099723,6.276023742718052,6.277119257609187,6.278071589159498,6.2788994571654575,6.279619140661972,6.280244781676172,6.280788665525834,6.281261471893031,6.281672488826501,6.282029792893423,6.282340404675787,6.282610425870097,6.282845160231323,6.283049218775186,6.283226610408154,6.283380820244475,6.28351487779116,6.2836314165110005,6.283732725719951,6.283820795628607,6.283897356402332,6.283963912096265,6.284021770189073,6.284072067286669,6.28411579146743,6.2841538016938,6.284186844679151,6.284215569552238,6.284240540610179,6.284262248406754,6.284281119390445,6.2842975242813655,6.284311785353125,6.284324182763662,6.2843349600592395,6.284344328959179,6.284352473515088,6.284359553726419,6.284365708683573,6.28437105930034,6.284375710689285,6.284379754226701,6.284383269347683,6.284386325106605,6.284388981533692,6.284391290814313,6.284393298314164,6.284395043470477,6.2843965605667576,6.284397879406284,6.28439902589759,6.284400022563439,6.284400888983277,6.284401642177879,6.284402296943713,6.284402866143621,6.284402866143621,6.284402866143621
1073,4.0,5.0,16.725148297048456,37.444696299394245,66.90062652331702,104.95759734668417,151.879164098625,207.25944059123577,270.5915827477963,341.6006826399616,420.11057674810803,506.04018058465374,599.2652146760494,699.6284012005433,807.0008430927553,921.2827801671415,1042.4011225584857,1170.2907863462333,1304.8870884862004,1446.1319114801397,1593.9759408631116,1748.378560996474,1909.305167688673,2076.724765633789,2250.6097810052784,2430.936201794377,2617.683448350473,2810.833845467648,3010.371978899534,3216.284337535723,3428.5591302956072,3647.1861312873752,3872.1564908297237,4103.462524018934,4341.09753709739,4585.0556997420945,4835.331942774195,5091.921864847859,5354.821643039936,5624.027953325196,5899.537904193652,6181.348981193912,6469.458998929981,6763.866058239571,7064.568508287051,7371.564913754773,7684.854026698753,8004.434762250691,8330.306177404116,8662.46745243994,9000.917874750437,9345.656824820573,9696.683764081408,10053.998224352992,10417.599798648584,10787.488133169583,11163.66292034871,11546.12389280883,11934.87081811401,12329.903494204937,12731.221745428658,13138.825419086663,13552.714382434804,13972.888520075949,14399.347731693395,14832.091930080176,15271.121039425725,15716.434993826466,16168.033735991161,16625.91721611549,17090.085390903667,17560.538222717896,18037.27567883895,18520.297730823386,19009.60435394481,19505.195526708114,20007.071230427206,20515.231448857925,21029.67616787893,21550.40537521428,22077.419060192267,22610.71721353579,23150.29982718009,23696.166894114325,24248.318408243846,24806.754364270455,25371.47475758834,25942.479584193585,26519.768840605502,27103.342523798277,27693.20063114151,28289.343160348544,28891.77010943155,29500.481476662466,30115.477260539064,30736.757459755427,31364.322073176292,31998.171099814765,32638.30453881291,33284.72238942491,33937.424651002424,658.986671979396
